ticket_id,entereddate,lastmodified,closeddate,status,contactmethod,category,department,location,city,state,zip,latitude,longitude
168900,6/13/2019 8:54,6/26/2019 13:44,6/26/2019 13:44,closed,Web Form,Potholes,Street Department,1641 S Pickwick Pl Bloomington Indiana 47401,Bloomington,IN,,39.15211487,-86.50143433
168946,6/13/2019 22:15,6/14/2019 10:29,6/14/2019 10:29,closed,Web Form,Potholes,Street Department,4659 N Shadow Wood Dr Bloomington Indiana 47404,Bloomington,IN,,39.22044754,-86.58431244
168947,6/14/2019 0:28,6/14/2019 10:28,6/14/2019 10:28,closed,Web Form,Potholes,Street Department,1020 N Woodburn Ave Bloomington Indiana 47404,Bloomington,IN,,39.17656708,-86.53577423
168956,6/14/2019 13:10,7/18/2019 12:01,7/18/2019 12:01,closed,Web Form,Potholes,Utilities T & D,2801-2899 N Kinser Pike Bloomington Indiana 47404,Bloomington,IN,,39.19330978,-86.53990936
168965,6/15/2019 18:28,6/17/2019 15:28,6/17/2019 15:28,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
168967,6/15/2019 20:07,6/27/2019 14:58,6/27/2019 14:58,closed,Web Form,Potholes,Street Department,2225 E Wimbleton Ln Bloomington Indiana 47401,Bloomington,IN,,39.14379501,-86.50596619
168968,6/15/2019 20:34,6/26/2019 13:37,6/26/2019 13:37,closed,Web Form,Potholes,Street Department,2729 E Brigs Bnd Bloomington Indiana 47401,Bloomington,IN,,39.14352798,-86.48776245
168969,6/15/2019 20:36,6/25/2019 15:05,6/25/2019 15:05,closed,Web Form,Potholes,Street Department,La Poblana Taco Truck,Bloomington,IN,,39.15624237,-86.53659821
168970,6/16/2019 8:07,6/17/2019 15:28,6/17/2019 15:28,closed,Web Form,Potholes,Street Department,3550-3898 N Kinser Pike Bloomington Indiana 47404,Bloomington,IN,,39.20093918,-86.54292297
168974,6/16/2019 14:42,6/17/2019 15:26,6/17/2019 15:26,closed,Web Form,Potholes,Street Department,1222 E Tremont Way Bloomington Indiana 47401,Bloomington,IN,,39.13164139,-86.51913452
168980,6/17/2019 9:36,6/18/2019 14:26,6/18/2019 14:26,closed,Web Form,Potholes,Utilities T & D,3613 E Brownridge Rd Bloomington Indiana 47401,Bloomington,IN,,39.16044617,-86.48583221
168993,6/17/2019 17:51,6/26/2019 6:19,6/26/2019 6:19,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
168995,6/17/2019 18:29,7/11/2019 12:29,7/11/2019 12:29,closed,Web Form,Potholes,Parks and Recreation,1562-1802 S Rogers St Bloomington Indiana 47403,Bloomington,IN,,39.14830017,-86.53883362
168996,6/17/2019 20:10,6/25/2019 15:03,6/25/2019 15:03,closed,Web Form,Potholes,Street Department,200-298 E Allen St Bloomington Indiana 47401,Bloomington,IN,,39.15559006,-86.53189087
168998,6/17/2019 21:52,6/18/2019 14:57,6/18/2019 14:57,closed,Web Form,Potholes,Street Department,2500-2698 Poplar Ct Bloomington Indiana 47401,Bloomington,IN,,39.13658524,-86.50289154
169003,6/18/2019 9:43,6/19/2019 15:18,6/19/2019 15:18,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169010,6/18/2019 15:01,7/3/2019 13:22,7/3/2019 13:22,closed,Web Form,Potholes,Street Department,1900-2398 S Sussex Dr Bloomington Indiana 47401,Bloomington,IN,,39.14509583,-86.50681305
169012,6/18/2019 15:34,6/19/2019 15:22,6/19/2019 15:22,closed,Web Form,Potholes,Street Department,Bloomingfoods,Bloomington,IN,,39.16780853,-86.53716278
169018,6/18/2019 16:56,8/2/2019 14:16,8/2/2019 14:16,closed,Web Form,Potholes,Utilities T & D,3801-3999 S Indian Creek Dr Bloomington Indiana 47403,Bloomington,IN,,39.13077545,-86.57826233
169040,6/19/2019 16:50,7/3/2019 13:21,7/3/2019 13:21,closed,Web Form,Potholes,Street Department,1415 E Hunter Ave Bloomington Indiana 47401,Bloomington,IN,,39.1623497,-86.5158844
169042,6/19/2019 17:26,6/26/2019 13:35,6/26/2019 13:35,closed,Web Form,Potholes,Street Department,300-398 E 7th St Bloomington Indiana 47408,Bloomington,IN,,39.16852188,-86.5304184
169047,6/20/2019 7:45,6/20/2019 17:22,6/20/2019 17:22,closed,Web Form,Potholes,Street Department,700-1098 W Dillman Rd Bloomington Indiana 47403,Bloomington,IN,,39.09368134,-86.55306244
169051,6/20/2019 9:13,6/25/2019 15:25,6/25/2019 15:25,closed,Phone Call,Potholes,Street Department,316 W 6th ST,Bloomington,IN,47404,39.16780853,-86.53716278
169052,6/20/2019 10:28,6/25/2019 15:29,6/25/2019 15:29,closed,Web Form,Potholes,Street Department,2301 S Sussex Dr Bloomington Indiana 47401,Bloomington,IN,,39.14491272,-86.50564575
169070,6/20/2019 18:04,6/25/2019 15:26,6/25/2019 15:26,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169071,6/20/2019 21:54,6/25/2019 15:25,6/25/2019 15:25,closed,Web Form,Potholes,Street Department,1000-1098 W 6th St Bloomington Indiana 47404,Bloomington,IN,,39.16762924,-86.54637909
169072,6/21/2019 7:25,6/25/2019 15:26,6/25/2019 15:26,closed,Web Form,Potholes,Street Department,301-399 N Rogers St Bloomington Indiana 47404,Bloomington,IN,,39.16949463,-86.53865051
169077,6/21/2019 12:01,6/27/2019 14:37,6/27/2019 14:37,closed,Phone Call,Potholes,Street Department,1226 E Tremont WAY,Bloomington,IN,47401,39.13168716,-86.51860809
169088,6/21/2019 15:36,6/25/2019 15:30,6/25/2019 15:30,closed,Web Form,Potholes,Street Department,1213 E Woods Edge Way Bloomington Indiana 47401,Bloomington,IN,,39.12572861,-86.51631165
169102,6/23/2019 15:24,6/24/2019 6:04,6/24/2019 6:04,closed,Web Form,Potholes,Street Department,3701-5899 E Boltinghouse Rd Bloomington Indiana 47408,Bloomington,IN,,39.22368622,-86.47301483
169104,6/24/2019 0:19,7/3/2019 6:40,7/3/2019 6:40,closed,Web Form,Potholes,Street Department,2600-2798 W 3rd St Bloomington Indiana 47404,Bloomington,IN,,39.16455841,-86.57016754
169105,6/24/2019 0:20,6/27/2019 8:55,6/27/2019 8:55,closed,Web Form,Potholes,Street Department,201-299 S Kimble Dr Bloomington Indiana 47404,Bloomington,IN,,39.16511536,-86.56797791
169106,6/24/2019 0:22,6/24/2019 6:03,6/24/2019 6:03,closed,Web Form,Potholes,Street Department,2453 W Marlene Dr Bloomington Indiana 47404,Bloomington,IN,,39.16557693,-86.56794739
169111,6/24/2019 9:14,6/25/2019 15:23,6/25/2019 15:23,closed,Web Form,Potholes,Street Department,1124 W 6th St Bloomington Indiana 47404,Bloomington,IN,,39.16765976,-86.54784393
169121,6/24/2019 13:24,6/26/2019 15:32,6/26/2019 15:32,closed,Web Form,Potholes,Street Department,301-499 W 8th St Bloomington Indiana 47404,Bloomington,IN,,39.16950989,-86.53782654
169129,6/24/2019 17:40,6/26/2019 13:31,6/26/2019 13:31,closed,Web Form,Potholes,Street Department,300-398 W Dodds St Bloomington Indiana 47403,Bloomington,IN,,39.15745926,-86.53636169
169136,6/25/2019 8:06,6/27/2019 14:37,6/27/2019 14:37,closed,Web Form,Potholes,Street Department,1101-1149 W Pinemeadows Dr Bloomington Indiana 47403,Bloomington,IN,,39.13866425,-86.54865265
169140,6/25/2019 9:36,6/27/2019 14:44,6/27/2019 14:44,closed,Web Form,Potholes,Street Department,300-338 S Wynndale Dr Bloomington Indiana 47403,Bloomington,IN,,39.16450882,-86.57022095
169160,6/25/2019 21:35,6/26/2019 13:43,6/26/2019 13:43,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169177,6/26/2019 13:40,6/26/2019 13:53,6/26/2019 13:53,closed,Web Form,Potholes,Street Department,177-199 W Kirkwood Ave Bloomington Indiana 47404,Bloomington,IN,,39.1665802,-86.53473663
169182,6/26/2019 18:02,6/27/2019 15:05,6/27/2019 15:05,closed,Web Form,Potholes,Street Department,536 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17092514,-86.53604889
169185,6/27/2019 9:14,7/1/2019 13:26,7/1/2019 13:26,closed,Web Form,Potholes,Street Department,2303 E Wimbleton Ln Bloomington Indiana 47401,Bloomington,IN,,39.14375305,-86.50541687
169197,6/27/2019 14:31,7/8/2019 15:04,7/8/2019 15:04,closed,Web Form,Potholes,Street Department,309 E 1st St Bloomington Indiana 47401,Bloomington,IN,,39.15940094,-86.53040314
169199,6/27/2019 14:42,7/1/2019 13:35,7/1/2019 13:35,closed,Web Form,Potholes,Street Department,900-998 Thomson Park Dr Bloomington Indiana 47403,Bloomington,IN,,39.14422607,-86.54373932
169201,6/27/2019 16:01,7/2/2019 13:56,7/2/2019 13:56,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169203,6/27/2019 17:39,7/1/2019 13:37,7/1/2019 13:37,closed,Web Form,Potholes,Street Department,1855 S Maxwell St Bloomington Indiana 47401,Bloomington,IN,,39.14487457,-86.5147171
169207,6/28/2019 9:44,7/3/2019 6:37,7/3/2019 6:37,closed,Web Form,Potholes,Street Department,300-398 S Spriggs Blvd Bloomington Indiana 47403,Bloomington,IN,,39.16265869,-86.59651184
169210,6/28/2019 11:42,7/2/2019 9:08,7/2/2019 9:08,closed,Phone Call,Potholes,Street Department,1226 E Tremont WAY,Bloomington,IN,47401,39.13168716,-86.51860809
169211,6/28/2019 12:10,3/25/2020 14:11,3/25/2020 14:11,closed,Web Form,Potholes,Street Department,Bloomington Hardware,Bloomington,IN,,39.15499878,-86.49790192
169212,6/28/2019 12:33,7/2/2019 13:51,7/2/2019 13:51,closed,Web Form,Potholes,Street Department,425 S Grant St Bloomington Indiana 47401,Bloomington,IN,,39.1617775,-86.52939606
169213,6/28/2019 12:49,7/2/2019 13:50,7/2/2019 13:50,closed,Web Form,Potholes,Street Department,320 E University St Bloomington Indiana 47401,Bloomington,IN,,39.16029739,-86.5304184
169214,6/28/2019 12:50,7/2/2019 13:50,7/2/2019 13:50,closed,Web Form,Potholes,Street Department,415 S Grant St Bloomington Indiana 47401,Bloomington,IN,,39.16239548,-86.52942657
169215,6/28/2019 12:51,7/3/2019 13:21,7/3/2019 13:21,closed,Web Form,Potholes,Street Department,418 S Grant St Bloomington Indiana 47401,Bloomington,IN,,39.16238022,-86.53043365
169216,6/28/2019 12:52,7/2/2019 13:52,7/2/2019 13:52,closed,Web Form,Potholes,Street Department,512 S Fess Ave Bloomington Indiana 47401,Bloomington,IN,,39.16181183,-86.52626801
169218,6/28/2019 17:19,7/2/2019 13:51,7/2/2019 13:51,closed,Web Form,Potholes,Street Department,320 N College Ave Bloomington Indiana 47404,Bloomington,IN,,39.16905212,-86.53437042
169219,6/28/2019 18:59,7/2/2019 13:54,7/2/2019 13:54,closed,Web Form,Potholes,Street Department,1100 S Weimer Rd Bloomington Indiana 47403,Bloomington,IN,,39.15410995,-86.5644989
169220,6/28/2019 21:37,7/1/2019 13:27,7/1/2019 13:27,closed,Web Form,Potholes,Street Department,2409 E Rock Creek Dr Bloomington Indiana 47401,Bloomington,IN,,39.14114761,-86.50422668
169221,6/28/2019 21:39,7/1/2019 11:22,7/1/2019 11:22,closed,Web Form,Potholes,Street Department,1898-1914 S Wilton Dr Bloomington Indiana 47401,Bloomington,IN,,39.14604568,-86.51047516
169225,6/29/2019 14:53,7/1/2019 6:30,7/1/2019 6:30,closed,Web Form,Potholes,Street Department,W Alexander Dr Bloomington Indiana 47404,Bloomington,IN,,39.16881943,-86.57505035
169229,6/29/2019 22:15,7/8/2019 7:49,7/8/2019 7:49,closed,Web Form,Potholes,Utilities T & D,3953-3957 S Sare Rd Bloomington Indiana 47401,Bloomington,IN,,39.1234169,-86.50933075
169231,6/30/2019 8:49,7/2/2019 13:56,7/2/2019 13:56,closed,Web Form,Potholes,Street Department,501-699 W Dodds St Bloomington Indiana 47403,Bloomington,IN,,39.15748978,-86.53974915
169241,7/1/2019 14:04,7/2/2019 8:15,7/2/2019 8:15,closed,Web Form,Potholes,Street Department,230 S Franklin Rd Bloomington Indiana 47404,Bloomington,IN,,39.16539001,-86.5717392
169242,7/1/2019 14:06,7/25/2019 9:12,7/25/2019 9:12,closed,Web Form,Potholes,Utilities T & D,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169244,7/1/2019 16:10,7/2/2019 13:54,7/2/2019 13:54,closed,Web Form,Potholes,Street Department,2810 S Dale Ct Bloomington Indiana 47401,Bloomington,IN,,39.14195251,-86.48911285
169245,7/1/2019 16:20,7/2/2019 13:52,7/2/2019 13:52,closed,Web Form,Potholes,Street Department,3416 E Olcott Blvd Bloomington Indiana 47401,Bloomington,IN,,39.13950729,-86.48925781
169254,7/2/2019 12:09,7/8/2019 15:03,7/8/2019 15:03,closed,Web Form,Potholes,Street Department,514 N Washington St Bloomington Indiana 47408,Bloomington,IN,,39.17086792,-86.53209686
169261,7/2/2019 17:01,7/8/2019 15:05,7/8/2019 15:05,closed,Web Form,Potholes,Street Department,1501-1599 S Olive St Bloomington Indiana 47401,Bloomington,IN,,39.14996338,-86.51879883
169262,7/2/2019 17:02,7/8/2019 15:05,7/8/2019 15:05,closed,Web Form,Potholes,Street Department,1301-1499 S Weatherstone Ln Bloomington Indiana 47401,Bloomington,IN,,39.15136337,-86.51924133
169263,7/2/2019 17:38,7/3/2019 13:22,7/3/2019 13:22,closed,Web Form,Potholes,Street Department,742-772 E 7th St Bloomington Indiana 47408,Bloomington,IN,,39.16839981,-86.52518463
169267,7/3/2019 8:56,7/5/2019 7:32,7/5/2019 7:32,closed,Web Form,Potholes,Utilities T & D,300-498 W 8th St Bloomington Indiana 47404,Bloomington,IN,,39.16996384,-86.53743744
169271,7/3/2019 13:41,7/9/2019 15:24,7/9/2019 15:24,closed,Web Form,Potholes,Street Department,1301-1399 W 15th St Bloomington Indiana 47404,Bloomington,IN,,39.17624664,-86.55015564
169272,7/3/2019 13:55,7/16/2019 14:28,7/16/2019 14:28,closed,Web Form,Potholes,Street Department,1300-1398 W 15th St Bloomington Indiana 47404,Bloomington,IN,,39.17667389,-86.55126953
169274,7/3/2019 14:58,7/9/2019 8:22,7/9/2019 8:22,closed,Web Form,Potholes,Utilities T & D,1200-1298 E Hillside Dr Bloomington Indiana 47401,Bloomington,IN,,39.15055466,-86.51880646
169287,7/4/2019 14:12,7/8/2019 15:09,7/8/2019 15:09,closed,Web Form,Potholes,Street Department,727 N Lindbergh Dr Bloomington Indiana 47404,Bloomington,IN,,39.17415619,-86.55316925
169288,7/4/2019 19:12,7/8/2019 15:03,7/8/2019 15:03,closed,Web Form,Potholes,Street Department,615 N Washington St Bloomington Indiana 47408,Bloomington,IN,,39.17215729,-86.53250122
169301,7/5/2019 18:30,7/8/2019 15:04,7/8/2019 15:04,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169305,7/7/2019 9:44,7/8/2019 15:04,7/8/2019 15:04,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169308,7/7/2019 13:09,9/3/2019 15:00,9/3/2019 15:00,closed,Web Form,Potholes,Planning and Transportation,3206-3212 E Moores Pike Bloomington Indiana 47401,Bloomington,IN,,39.15032196,-86.4913559
169310,7/7/2019 19:57,7/8/2019 15:05,7/8/2019 15:05,closed,Web Form,Potholes,Street Department,1201-1299 S Donnington Ct Bloomington Indiana 47401,Bloomington,IN,,39.15366364,-86.46983337
169312,7/8/2019 8:43,7/9/2019 15:24,7/9/2019 15:24,closed,Web Form,Potholes,Street Department,921 S Morton St Bloomington Indiana 47403,Bloomington,IN,,39.15595627,-86.53610229
169324,7/8/2019 12:35,7/8/2019 14:16,7/8/2019 14:16,closed,Web Form,Potholes,Street Department,1110-1198 S Henderson St Bloomington Indiana 47401,Bloomington,IN,,39.15332031,-86.52698517
169331,7/9/2019 8:09,7/10/2019 15:19,7/10/2019 15:19,closed,Web Form,Potholes,Street Department,2932 S Walnut St Pike Bloomington Indiana 47401,Bloomington,IN,,39.13176727,-86.52687073
169332,7/9/2019 8:13,7/9/2019 8:24,7/9/2019 8:24,closed,Web Form,Potholes,Street Department,W Alexander Dr Bloomington Indiana 47404,Bloomington,IN,,39.16878891,-86.57593536
169355,7/9/2019 18:54,7/15/2019 15:30,7/15/2019 15:30,closed,Web Form,Potholes,Street Department,3901 E 3rd St Bloomington Indiana 47401,Bloomington,IN,,39.16451645,-86.48101807
169364,7/10/2019 12:22,7/11/2019 9:32,7/11/2019 9:32,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169379,7/11/2019 12:19,7/16/2019 14:31,7/16/2019 14:31,closed,Web Form,Potholes,Street Department,2700-2701 E University Rd Bloomington Indiana 47406,Bloomington,IN,,39.17301941,-86.50080872
169382,7/11/2019 14:49,7/15/2019 15:29,7/15/2019 15:29,closed,Web Form,Potholes,Street Department,1625 S Greenfield Ct Bloomington Indiana 47401,Bloomington,IN,,39.14851379,-86.50617981
169402,7/14/2019 11:40,7/15/2019 15:32,7/15/2019 15:32,closed,Web Form,Potholes,Street Department,100-198 W 2nd St Bloomington Indiana 47403,Bloomington,IN,,39.16139221,-86.53483582
169403,7/14/2019 22:12,7/16/2019 10:05,7/16/2019 10:05,closed,Web Form,Potholes,Utilities T & D,2128 E Meadowbluff Ct Bloomington Indiana 47401,Bloomington,IN,,39.1424942,-86.50720978
169411,7/15/2019 10:51,7/15/2019 11:07,7/15/2019 11:07,closed,Web Form,Potholes,Street Department,3000-3398 W Whitehall Crossing Blvd Bloomington Indiana 47404,Bloomington,IN,,39.17185211,-86.57167053
169416,7/15/2019 13:17,7/16/2019 14:29,7/16/2019 14:29,closed,Web Form,Potholes,Street Department,201-299 S Fairview St Bloomington Indiana 47404,Bloomington,IN,,39.16536713,-86.54092407
169438,7/16/2019 9:19,11/21/2019 11:15,11/21/2019 11:15,closed,Web Form,Potholes,Street Department,700-798 N Oolitic Dr Bloomington Indiana 47404,Bloomington,IN,,39.17340469,-86.55362701
169440,7/16/2019 12:37,7/23/2019 10:21,7/23/2019 10:21,closed,Web Form,Potholes,Street Department,404 N Sheffield Dr Bloomington Indiana 47408,Bloomington,IN,,39.16975021,-86.478302
169452,7/17/2019 8:32,7/17/2019 8:39,7/17/2019 8:39,closed,Web Form,Potholes,Street Department,1625 S Greenfield Ct Bloomington Indiana 47401,Bloomington,IN,,39.14851379,-86.50617981
169491,7/22/2019 8:05,7/23/2019 6:32,7/23/2019 6:32,closed,Web Form,Potholes,Street Department,212-298 S Smith Rd Bloomington Indiana 47408,Bloomington,IN,,39.16423798,-86.48123169
169518,7/23/2019 13:20,7/24/2019 14:32,7/24/2019 14:32,closed,Web Form,Potholes,Street Department,3693 Sowder Sq Bloomington Indiana 47401,Bloomington,IN,,39.13020325,-86.52204132
169572,7/27/2019 11:07,7/30/2019 6:21,7/30/2019 6:21,closed,Web Form,Potholes,Street Department,Yogi's Grill & Bar,Bloomington,IN,,39.17193985,-86.52732849
169573,7/27/2019 11:50,9/25/2019 14:38,9/25/2019 14:38,closed,Web Form,Potholes,Utilities T & D,3506 E William Ct Bloomington Indiana 47401,Bloomington,IN,,39.14913559,-86.48628998
169574,7/27/2019 13:02,7/30/2019 6:20,7/30/2019 6:20,closed,Web Form,Potholes,Street Department,901-991 E Azalea Ln Bloomington Indiana 47401,Bloomington,IN,,39.14331818,-86.52211761
169582,7/27/2019 16:05,7/30/2019 6:22,7/30/2019 6:22,closed,Web Form,Potholes,Street Department,526 S Mitchell St Bloomington Indiana 47401,Bloomington,IN,,39.16104507,-86.51425171
169599,7/29/2019 23:19,7/30/2019 15:28,7/30/2019 15:28,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169602,7/30/2019 11:48,1/27/2020 13:53,1/27/2020 13:53,closed,Web Form,Potholes,Street Department,117 E 15th St Bloomington Indiana 47408,Bloomington,IN,,39.17700195,-86.53263092
169603,7/30/2019 11:50,8/26/2019 6:02,8/26/2019 6:02,closed,Web Form,Potholes,Street Department,342 S Madison St Bloomington Indiana 47403,Bloomington,IN,,39.16320038,-86.5375824
169633,7/31/2019 15:07,8/1/2019 14:59,8/1/2019 14:59,closed,Web Form,Potholes,Street Department,600-654 N Jordan Ave Bloomington Indiana 47405,Bloomington,IN,,39.17167664,-86.51564789
169644,8/1/2019 11:07,8/5/2019 12:09,8/5/2019 12:09,closed,Web Form,Potholes,Street Department,800-1048 N Oolitic Dr Bloomington Indiana 47404,Bloomington,IN,,39.1747551,-86.55361938
169650,8/1/2019 14:17,8/5/2019 15:23,8/5/2019 15:23,closed,Web Form,Potholes,Street Department,521 E Winslow Farm Dr Bloomington Indiana 47401,Bloomington,IN,,39.13773727,-86.52052307
169685,8/3/2019 8:53,8/5/2019 15:22,8/5/2019 15:22,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.16513824,-86.53865814
169694,8/4/2019 13:37,8/6/2019 8:50,8/6/2019 8:50,closed,Web Form,Potholes,Street Department,47401 Bloomington Indiana,Bloomington,IN,,39.10298157,-86.46699524
169699,8/5/2019 11:10,8/6/2019 15:34,8/6/2019 15:34,closed,Web Form,Potholes,Street Department,3426-3498 E Longview Ave Bloomington Indiana 47408,Bloomington,IN,,39.16769791,-86.48989868
169714,8/6/2019 9:08,8/7/2019 6:58,8/7/2019 6:58,closed,Web Form,Potholes,Utilities T & D,1366-1374 E 10th St Bloomington Indiana 47405,Bloomington,IN,,39.17100525,-86.51670074
169737,8/7/2019 8:08,8/12/2019 8:44,8/12/2019 8:44,closed,Web Form,Potholes,Street Department,3700-3898 S Sare Rd Bloomington Indiana 47401,Bloomington,IN,,39.12628174,-86.50462341
169763,8/8/2019 9:33,8/8/2019 9:40,8/8/2019 9:40,closed,Web Form,Potholes,Street Department,1337 W Tiffany Ct Bloomington Indiana 47403,Bloomington,IN,,39.12230301,-86.54600525
169810,8/10/2019 17:46,8/12/2019 15:18,8/12/2019 15:18,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.16519165,-86.53869629
169811,8/11/2019 8:13,8/21/2019 7:05,8/21/2019 7:05,closed,Web Form,Potholes,Street Department,612 W Kirkwood Ave Bloomington Indiana 47404,Bloomington,IN,,39.16679382,-86.54040527
169830,8/12/2019 12:41,8/13/2019 14:27,8/13/2019 14:27,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169834,8/12/2019 14:04,8/26/2019 10:48,8/26/2019 10:48,closed,Web Form,Potholes,Street Department,501 N Morton St Bloomington Indiana 47404,Bloomington,IN,,39.17030716,-86.53694153
169862,8/13/2019 14:38,8/14/2019 7:27,8/14/2019 7:27,closed,Web Form,Potholes,Utilities T & D,2252 E Cape Cod Dr Bloomington Indiana 47401,Bloomington,IN,,39.14980316,-86.50617218
169878,8/14/2019 15:18,8/14/2019 15:27,8/14/2019 15:27,closed,Web Form,Potholes,Street Department,1500-1798 W Allen St Bloomington Indiana 47403,Bloomington,IN,,39.1558876,-86.55218506
169880,8/14/2019 17:45,8/19/2019 9:58,8/19/2019 9:58,closed,Web Form,Potholes,Street Department,400-414 E Allen St Bloomington Indiana 47401,Bloomington,IN,,39.15556335,-86.53018951
169881,8/14/2019 17:52,8/19/2019 10:03,8/19/2019 10:03,closed,Web Form,Potholes,Street Department,1101-1199 E Thornton Dr Bloomington Indiana 47401,Bloomington,IN,,39.1482811,-86.51758575
169883,8/14/2019 20:48,8/15/2019 15:04,8/15/2019 15:04,closed,Web Form,Potholes,Street Department,1800 E Arden Dr Bloomington Indiana 47401,Bloomington,IN,,39.14736557,-86.51182556
169884,8/14/2019 20:59,8/15/2019 15:05,8/15/2019 15:05,closed,Web Form,Potholes,Street Department,E Greenbriar Ln Bloomington Indiana 47401,Bloomington,IN,,39.1443634,-86.50901031
169887,8/15/2019 10:15,8/19/2019 15:35,8/19/2019 15:35,closed,Web Form,Potholes,Street Department,4201 E Sheffield Dr Bloomington Indiana 47408,Bloomington,IN,,39.17025375,-86.47760773
169890,8/15/2019 11:12,8/19/2019 15:36,8/19/2019 15:36,closed,Web Form,Potholes,Street Department,2433-2451 N Walnut St Bloomington Indiana 47404,Bloomington,IN,,39.19020462,-86.53324127
169893,8/15/2019 13:37,8/20/2019 9:43,8/20/2019 9:43,closed,Web Form,Potholes,Utilities T & D,2024-2124 S Hawksmoore Dr Bloomington Indiana 47401,Bloomington,IN,,39.14352036,-86.5005188
169912,8/16/2019 11:53,8/19/2019 15:44,8/19/2019 15:44,closed,Web Form,Potholes,Street Department,1406 W Westwind Ct Bloomington Indiana 47403,Bloomington,IN,,39.12354279,-86.54585266
169924,8/17/2019 11:44,8/20/2019 9:46,8/20/2019 9:46,closed,Web Form,Potholes,Utilities T & D,3839-3899 S Mill Stone Way Bloomington Indiana 47401,Bloomington,IN,,39.12401962,-86.50875092
169927,8/17/2019 16:22,6/8/2020 12:33,6/8/2020 12:33,closed,Web Form,Potholes,Parks and Recreation,2809 E Winston St Bloomington Indiana 47401,Bloomington,IN,,39.14560699,-86.49597168
169938,8/18/2019 21:26,8/19/2019 15:42,,open,Web Form,Potholes,Street Department,S College Mall Rd Bloomington Indiana 47401,Bloomington,IN,,39.15049744,-86.49819183
169939,8/19/2019 10:30,8/19/2019 10:33,8/19/2019 10:33,closed,Web Form,Potholes,Street Department,1639-1673 IN-446 Bloomington Indiana 47401,Bloomington,IN,,39.14593887,-86.46875
169968,8/20/2019 16:09,8/21/2019 7:06,8/21/2019 7:06,closed,Web Form,Potholes,Street Department,738 E Moss Creek Dr Bloomington Indiana 47401,Bloomington,IN,,39.13686371,-86.51830292
169998,8/22/2019 12:47,8/29/2019 12:16,8/29/2019 12:16,closed,Web Form,Potholes,Planning and Transportation,601-1699 N Range Rd Bloomington Indiana 47408,Bloomington,IN,,39.17274094,-86.49542999
170034,8/25/2019 13:30,8/28/2019 14:48,8/28/2019 14:48,closed,Web Form,Potholes,Street Department,3712 E Brownridge Rd Bloomington Indiana 47401,Bloomington,IN,,39.1600914,-86.48362732
170075,8/26/2019 18:43,9/5/2019 13:08,9/5/2019 13:08,closed,Web Form,Potholes,Street Department,1012 E Keri Marie Ln Bloomington Indiana 47401,Bloomington,IN,,39.14440155,-86.52051544
170120,8/29/2019 7:49,9/20/2019 9:36,9/20/2019 9:36,closed,Web Form,Potholes,Utilities T & D,402 N Rogers ST,Bloomington,IN,47404,39.16973495,-86.53831482
170129,8/29/2019 11:45,8/29/2019 11:53,8/29/2019 11:53,closed,Web Form,Potholes,Street Department,1601-1699 W 12th St Bloomington Indiana 47404,Bloomington,IN,,39.17419052,-86.55330658
170138,8/29/2019 17:05,9/5/2019 13:16,9/5/2019 13:16,closed,Web Form,Potholes,Street Department,501-699 W Dodds St Bloomington Indiana 47403,Bloomington,IN,,39.15748596,-86.53988647
170140,8/30/2019 7:42,9/4/2019 13:49,9/4/2019 13:49,closed,Web Form,Potholes,Street Department,777 E Rhorer Rd Bloomington Indiana 47401,Bloomington,IN,,39.12207031,-86.5223999
170146,8/30/2019 12:55,6/30/2020 14:44,6/30/2020 14:44,closed,Web Form,Potholes,Street Department,3165 S Coppertree Dr Bloomington Indiana 47401,Bloomington,IN,,39.1347847,-86.50483704
